image_path,predicted_text,confidence
data/crops/13796220_2160_3840_25fps/4/frame_000420.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000385.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000025.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000555.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000390.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000435.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000320.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000240.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000335.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000280.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000040.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000295.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000450.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000130.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000050.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000045.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000290.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000535.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000455.jpg,7,0.36893948912620544
data/crops/13796220_2160_3840_25fps/4/frame_000245.jpg,,0.0
data/crops/13796220_2160_3840_25fps/4/frame_000330.jpg,2,0.4174569547176361
data/crops/13796220_2160_3840_25fps/3/frame_000075.jpg,2,0.42116421461105347
data/crops/13796220_2160_3840_25fps/3/frame_000115.jpg,店,0.21541240811347961
data/crops/13796220_2160_3840_25fps/3/frame_000105.jpg,中,0.7817055583000183
data/crops/13796220_2160_3840_25fps/3/frame_000160.jpg,PB0182005,0.8527214527130127
data/crops/13796220_2160_3840_25fps/3/frame_000000.jpg,2,0.3222401440143585
data/crops/13796220_2160_3840_25fps/3/frame_000175.jpg,6,0.24129824340343475
data/crops/13796220_2160_3840_25fps/3/frame_000200.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000165.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000155.jpg,区,0.2321968525648117
data/crops/13796220_2160_3840_25fps/3/frame_000020.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000195.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000180.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000190.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000185.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000150.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000030.jpg,T,0.21179474890232086
data/crops/13796220_2160_3840_25fps/3/frame_000145.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000095.jpg,2,0.31044167280197144
data/crops/13796220_2160_3840_25fps/3/frame_000080.jpg,R,0.7498888969421387
data/crops/13796220_2160_3840_25fps/3/frame_000135.jpg,2,0.2283639758825302
data/crops/13796220_2160_3840_25fps/3/frame_000055.jpg,生,0.09289894253015518
data/crops/13796220_2160_3840_25fps/3/frame_000040.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000120.jpg,,0.0
data/crops/13796220_2160_3840_25fps/3/frame_000130.jpg,B,0.1854638159275055
data/crops/13796220_2160_3840_25fps/3/frame_000050.jpg,K,0.5611656904220581
data/crops/13796220_2160_3840_25fps/3/frame_000045.jpg,K,0.6795612573623657
data/crops/13796220_2160_3840_25fps/3/frame_000125.jpg,中,0.3092358410358429
data/crops/13796220_2160_3840_25fps/2/frame_000100.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000060.jpg,56283101,0.830357015132904
data/crops/13796220_2160_3840_25fps/2/frame_000115.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000105.jpg,2,0.20994020998477936
data/crops/13796220_2160_3840_25fps/2/frame_000065.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000070.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000110.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000000.jpg,7,0.45544949173927307
data/crops/13796220_2160_3840_25fps/2/frame_000015.jpg,8,0.6535422205924988
data/crops/13796220_2160_3840_25fps/2/frame_000010.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000020.jpg,2,0.44090577960014343
data/crops/13796220_2160_3840_25fps/2/frame_000080.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000055.jpg,BO1EL195,0.6776865124702454
data/crops/13796220_2160_3840_25fps/2/frame_000050.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000045.jpg,,0.0
data/crops/13796220_2160_3840_25fps/2/frame_000085.jpg,56113,0.9024296998977661
data/crops/13796220_2160_3840_25fps/5/frame_000100.jpg,1,0.27330282330513
data/crops/13796220_2160_3840_25fps/5/frame_000075.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000105.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000000.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000015.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000005.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000010.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000035.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000020.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000030.jpg,1,0.31138700246810913
data/crops/13796220_2160_3840_25fps/5/frame_000095.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000135.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000055.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000130.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000050.jpg,,0.0
data/crops/13796220_2160_3840_25fps/5/frame_000125.jpg,0,0.1817227005958557
data/crops/13796220_2160_3840_25fps/5/frame_000085.jpg,,0.0
data/crops/13796220_2160_3840_25fps/25/frame_000605.jpg,,0.0
data/crops/13796220_2160_3840_25fps/25/frame_000610.jpg,1,0.730772852897644
data/crops/13796220_2160_3840_25fps/25/frame_000575.jpg,,0.0
data/crops/13796220_2160_3840_25fps/25/frame_000580.jpg,,0.0
data/crops/13796220_2160_3840_25fps/25/frame_000595.jpg,,0.0
data/crops/15076457_2160_3840_30fps/35/frame_000162.jpg,，,0.3719440698623657
data/crops/15076457_2160_3840_30fps/34/frame_000177.jpg,国,0.1462981104850769
data/crops/15076457_2160_3840_30fps/34/frame_000165.jpg,,0.0
data/crops/15076457_2160_3840_30fps/34/frame_000180.jpg,三,0.3385530114173889
data/crops/15076457_2160_3840_30fps/33/frame_000162.jpg,1,0.19317954778671265
data/crops/15076457_2160_3840_30fps/20/frame_000102.jpg,O,0.6015109419822693
data/crops/15076457_2160_3840_30fps/20/frame_000099.jpg,YO,0.8379569053649902
data/crops/15076457_2160_3840_30fps/20/frame_000087.jpg,YOP,0.7629864811897278
data/crops/15076457_2160_3840_30fps/20/frame_000093.jpg,,0.0
data/crops/15076457_2160_3840_30fps/20/frame_000090.jpg,,0.0
data/crops/15076457_2160_3840_30fps/18/frame_000099.jpg,,0.0
data/crops/15076457_2160_3840_30fps/18/frame_000087.jpg,,0.0
